,tweet_id,whole_tweet,favorite_count,retweet_count,followers_count,friends_count,source,retweeted_status,url
650,791026214425268224,RT @dog_rates: This is Alfie. He's touching a butt. Couldn't be happier. 11/10 https://t.co/gx3xF5mZbo,0,4555,7437161,10,Twitter for iPhone,This is a retweet,This is a retweet
651,790987426131050500,This is Misty. She has a cowboy hat on her nose. 12/10 https://t.co/Eno0mypHIr,10670,2364,7437161,10,Twitter for iPhone,Original tweet,https://t.co/Eno0mypHIr
652,790946055508652032,This is Betty. She's assisting with the dishes. Such a good puppo. 12/10 h*ckin helpful af https://t.co/dgvTPZ9tgI,17904,5192,7437161,10,Twitter for iPhone,Original tweet,https://t.co/dgvTPZ9tgI
653,790723298204217344,RT @dog_rates: This is Happy. He's a bathtub reviewer. Seems to be pleased with this one. 12/10 https://t.co/Ln89R4FP7v,0,2566,7437162,10,Twitter for iPhone,This is a retweet,This is a retweet
654,790698755171364864,This is Mosby. He appears to be rather h*ckin snuggable af. 12/10 keep it up Mosby https://t.co/IiiBq460I7,8837,2108,7437162,10,Twitter for iPhone,Original tweet,https://t.co/IiiBq460I7
655,790581949425475584,This is Duke. He sneaks into the fridge sometimes. It's his safe place. 11/10 would give little jacket if necessary https://t.co/Fd5WFDTMH4,22296,7943,7437162,10,Twitter for iPhone,Original tweet,https://t.co/Fd5WFDTMH4
656,790337589677002753,Meet Maggie. She can hear your cells divide. 12/10 can also probably fly https://t.co/ovE2hqXryV,8433,2064,7437162,10,Twitter for iPhone,Original tweet,https://t.co/ovE2hqXryV
657,790277117346975746,This is Bruce. He never backs down from a challenge. 11/10 you got this Bruce https://t.co/aI7umZHIq7,13516,3530,7437162,10,Twitter for iPhone,Original tweet,https://t.co/aI7umZHIq7
658,790227638568808452,RT @dog_rates: This is Leela. She's a Fetty Woof. Lost eye while saving a baby from an avalanche. 11/10 true h*ckin hero https://t.co/2lBg3…,0,3950,7437162,10,Twitter for iPhone,This is a retweet,This is a retweet
659,789986466051088384,This is Happy. He's a bathtub reviewer. Seems to be pleased with this one. 12/10 https://t.co/Ln89R4FP7v,9971,2566,7437162,10,Twitter for iPhone,Original tweet,https://t.co/Ln89R4FP7v
660,789960241177853952,RT @dog_rates: This is Buddy. His father was a bear and his mother was a perfectly toasted marshmallow. 12/10 would snug so well https://t.…,0,4591,7437162,10,Twitter for iPhone,This is a retweet,This is a retweet
661,789903600034189313,This is Ralphy. His dreams were just shattered. Poor pupper. 13/10 it'll be ok Ralphy https://t.co/P0kSN6rT6H,11210,4567,7437162,10,Vine - Make a Scene,Original tweet,https://t.co/P0kSN6rT6H
662,789628658055020548,This is Eli. He can fly. 13/10 magical af https://t.co/huPSJJ7FDI,8101,1970,7437162,10,Twitter for iPhone,Original tweet,https://t.co/huPSJJ7FDI
663,789599242079838210,This is Brownie. She's wearing a Halloween themed onesie. 12/10 festive af https://t.co/0R4meWXFOx,7295,2143,7437162,10,Twitter for iPhone,Original tweet,https://t.co/0R4meWXFOx
664,789530877013393408,This is Rizzy. She smiles a lot. 12/10 contagious af https://t.co/TU4sZogVIq,12686,3732,7437162,10,Twitter for iPhone,Original tweet,https://t.co/TU4sZogVIq
665,789314372632018944,"HE WAS JUST A LIL SLEEPY FROM BEING SUCH A GOOD DOGGI ALL THE TIME MISTAKES HAPPEN 13/10
https://t.co/G2ms0A5jWM",9271,2550,7437162,10,Twitter for iPhone,Original tweet,https://t.co/G2ms0A5jWM
666,789280767834746880,RT @dog_rates: This is Meyer. He has to hold somebody's hand during car rides. He's also wearing a seatbelt. 12/10 responsible af https://t…,0,5471,7437162,10,Twitter for iPhone,This is a retweet,This is a retweet
667,789268448748703744,This is Stella. She's happier than I will ever be. 10/10 would trade lives with https://t.co/JSs2bfDtTS,9820,2851,7437162,10,Twitter for iPhone,Original tweet,https://t.co/JSs2bfDtTS
668,789137962068021249,This is Bo. He's a West Congolese Bugaboop Snuggle. Rather exotic. Master of the head tilt. 12/10 would pay to pet https://t.co/2jwxxtNzoN,10452,3090,7437162,10,Twitter for iPhone,Original tweet,https://t.co/2jwxxtNzoN
669,788908386943430656,"This is Lucy. She destroyed not one, but two remotes trying to turn off the debate. 11/10 relatable af https://t.co/3BXh073tDm",29515,13696,7437162,10,Twitter for iPhone,Original tweet,https://t.co/3BXh073tDm
670,788765914992902144,This is Butter. She can have whatever she wants forever. 12/10 would hug softly https://t.co/x5gXRS1abq,29551,11386,7437162,10,Twitter for iPhone,Original tweet,https://t.co/x5gXRS1abq
671,788552643979468800,RT @dog_rates: Say hello to mad pupper. You know what you did. 13/10 would pet until no longer furustrated https://t.co/u1ulQ5heLX,0,7962,7437162,10,Twitter for iPhone,This is a retweet,This is a retweet
672,788412144018661376,This is Dexter. He breaks hearts for a living. 11/10 h*ckin handsome af https://t.co/4DhSsC1W7S,16809,5859,7437162,10,Twitter for iPhone,Original tweet,https://t.co/4DhSsC1W7S
673,788178268662984705,Atlas is back and this time he's got doggles. Still 13/10 solarly conscious af https://t.co/s7MgFWDySc,7798,2340,7437162,10,Twitter for iPhone,Original tweet,https://t.co/s7MgFWDySc
674,788150585577050112,This is Leo. He's a golden chow. Rather h*ckin rare. 13/10 would give extra pats https://t.co/xosHjFzVXc,6630,1439,7437162,10,Twitter for iPhone,Original tweet,https://t.co/xosHjFzVXc
675,788070120937619456,RT @dog_rates: This is Bo and Ty. Bo eats paper and Ty felt left out. 11/10 for both https://t.co/1acHQS8rvK,0,3779,7437162,10,Twitter for iPhone,This is a retweet,This is a retweet
676,788039637453406209,Did... did they pick out that license plate? 12/10 for both https://t.co/lRmUUOxgbQ,6616,1463,7437162,10,Twitter for iPhone,Original tweet,https://t.co/lRmUUOxgbQ
677,787810552592695296,This is Frank. He wears sunglasses and walks himself. 11/10 I'll never be this cool or independent https://t.co/pNNjBtHWPc,9355,3371,7437162,10,Twitter for iPhone,Original tweet,https://t.co/pNNjBtHWPc
678,787717603741622272,This is Tonks. She is a service puppo. Can hear a caterpillar hiccup from 7 miles away. 13/10 would follow anywhere https://t.co/i622ZbWkUp,11000,3076,7437162,10,Twitter for iPhone,Original tweet,https://t.co/i622ZbWkUp
679,787397959788929025,This is Moose. He's rather h*ckin dangerous (you can tell by the collar). 11/10 would still attempt to snug https://t.co/lHVHGdDzb3,11680,3135,7437162,10,Twitter for iPhone,Original tweet,https://t.co/lHVHGdDzb3
680,787322443945877504,This is Lincoln. He forgot to use his blinker when he changed lanes just now. Guilty as h*ck. Still 10/10 https://t.co/lsrR83SiVp,8394,1924,7437162,10,Twitter for iPhone,Original tweet,https://t.co/lsrR83SiVp
681,787111942498508800,RT @dog_rates: This is Carl. He's very powerful. 12/10 don't mess with Carl https://t.co/v5m2bIukXc,0,7409,7437162,10,Twitter for iPhone,This is a retweet,This is a retweet
682,786963064373534720,This is Rory. He's got an interview in a few minutes. Looking spiffy af. Nervous as h*ck tho. 12/10 would hire https://t.co/ibj5g6xaAj,28619,8832,7437162,10,Twitter for iPhone,Original tweet,https://t.co/ibj5g6xaAj
683,786729988674449408,RT @dog_rates: This is Oakley. He has no idea what happened here. Even offered to help clean it up. 11/10 such a heckin good boy https://t.…,0,2667,7437162,10,Twitter for iPhone,This is a retweet,This is a retweet
684,786709082849828864,"This is Logan, the Chow who lived. He solemnly swears he's up to lots of good. H*ckin magical af 9.75/10 https://t.co/yBO5wuqaPS",19564,6721,7437162,10,Twitter for iPhone,Original tweet,https://t.co/yBO5wuqaPS
685,786664955043049472,"""Honestly Kathleen I just want more Ken Bone"" 12/10 https://t.co/HmlEvAMP4r",11492,2835,7437162,10,Twitter for iPhone,Original tweet,https://t.co/HmlEvAMP4r
686,786595970293370880,This is Dale. He's a real spookster. Did me quite the frighten. 11/10 not too spooky to pet tho https://t.co/L8BWDD4oBX,10123,3418,7437162,10,Twitter for iPhone,Original tweet,https://t.co/L8BWDD4oBX
687,786363235746385920,This is Rizzo. He has many talents. A true renaissance doggo. 13/10 entertaining af https://t.co/TVXpEJB7Wn,11741,3873,7437162,10,Twitter for iPhone,Original tweet,https://t.co/TVXpEJB7Wn
688,786286427768250368,This is Arnie. He's afraid of his own bark. 12/10 would comfort https://t.co/ObT2tSxXit,8588,3160,7437162,10,Vine - Make a Scene,Original tweet,https://t.co/ObT2tSxXit
689,786233965241827333,This is Mattie. She's extremely dangerous. Will bite your h*ckin finger right off. Still 11/10 would pet with cauti… https://t.co/2NsFXeX1Io,16484,5272,7438157,10,Twitter for iPhone,Original tweet,https://t.co/2NsFXeX1Io
690,786051337297522688,13/10 for breakdancing puppo @shibbnbot,1550,169,7437162,10,Twitter for iPhone,Original tweet,t
691,786036967502913536,RT @dog_rates: This is Scout. He really wants to kiss himself. H*ckin inappropriate. 11/10 narcissistic af https://t.co/x0gV2Ck3AD,0,7801,7437162,10,Twitter for iPhone,This is a retweet,This is a retweet
692,785927819176054784,This is Lucy. She's strives to be the best potato she can be. 12/10 would boop https://t.co/lntsj7Fc4Y,12224,3491,7437162,10,Twitter for iPhone,Original tweet,https://t.co/lntsj7Fc4Y
693,785872687017132033,Meet Rusty. He appears to be rather h*ckin fluffy. Also downright adorable af. 12/10 would rub my face against his https://t.co/1j9kLGb4wV,7195,2017,7437162,10,Twitter for iPhone,Original tweet,https://t.co/1j9kLGb4wV
694,785639753186217984,This is Pinot. He's a sophisticated doggo. You can tell by the hat. Also pointier than your average pupper. Still 1… https://t.co/aBsZTpv6mM,8407,2451,7437162,10,Twitter for iPhone,Original tweet,https://t.co/aBsZTpv6mM
695,785533386513321988,This is Dallas. Her tongue is ridiculous. 11/10 h*ckin proud af https://t.co/h4jhlH4EyG,9801,2216,7437162,10,Twitter for iPhone,Original tweet,https://t.co/h4jhlH4EyG
696,785515384317313025,"Today, 10/10, should be National Dog Rates Day",6551,1388,7437162,10,Twitter for iPhone,Original tweet,y
697,785264754247995392,This is Doc. He requested to be carried around like that. 12/10 anything for Doc https://t.co/mWYACm4qnx,7811,1806,7437162,10,Twitter for iPhone,Original tweet,https://t.co/mWYACm4qnx
698,785170936622350336,This is Hero. He was enjoying the car ride until he remembered that bees are dying globally at an alarming rate. 11… https://t.co/rKCJnWRpR2,13024,5362,7437162,10,Twitter for iPhone,Original tweet,https://t.co/rKCJnWRpR2
699,784826020293709826,This is Rusty. He's going D1 for sure. Insane vertical. 13/10 would draft https://t.co/AsykOwMrXQ,10904,3561,7437162,10,Twitter for iPhone,Original tweet,https://t.co/AsykOwMrXQ
700,784517518371221505,This is Frankie. He has yet to learn how to control his tongue. 11/10 maybe one day https://t.co/p6fgYe2dB6,9656,2795,7437162,10,Twitter for iPhone,Original tweet,https://t.co/p6fgYe2dB6
701,784431430411685888,This is Stormy. He's curly af. Already pupared for Coachella next year. 12/10 https://t.co/PHA1vtqqpt,6126,1414,7437162,10,Twitter for iPhone,Original tweet,https://t.co/PHA1vtqqpt
702,784183165795655680,This is Reginald. He's one magical puppo. Aerodynamic af. 12/10 would catch https://t.co/t0cEeRbcXJ,21627,8896,7437162,10,Vine - Make a Scene,Original tweet,https://t.co/t0cEeRbcXJ
703,784057939640352768,This is Balto. He's very content. Legendary tongue slippage. 12/10 would pet forever https://t.co/T7Jr4Gw4sC,32156,12295,7437162,10,Vine - Make a Scene,Original tweet,https://t.co/T7Jr4Gw4sC
704,783839966405230592,This is Riley. His owner put a donut pillow around him and he loves it so much he won't let anyone take it off. 13/… https://t.co/KOTzaG7hiq,32312,11920,7437162,10,Twitter for iPhone,Original tweet,https://t.co/KOTzaG7hiq
705,783821107061198850,This is Mairi. She has mastered the art of camouflage. 12/10 h*ckin sneaky af https://t.co/STcPjiNAHp,7923,2165,7437162,10,Twitter for iPhone,Original tweet,https://t.co/STcPjiNAHp
706,783695101801398276,This is Loomis. He's the leader of the Kenneth search party. The passion is almost overwhelming. 12/10 one day he w… https://t.co/iwUv1KnD1P,11235,3552,7437162,10,Twitter for iPhone,Original tweet,https://t.co/iwUv1KnD1P
707,783466772167098368,This is Finn. He likes eavesdropping from filing cabinets. It's a real issue but no one has approached him about it… https://t.co/UAw6F2p7ta,9083,2484,7437162,10,Twitter for iPhone,Original tweet,https://t.co/UAw6F2p7ta
708,783391753726550016,Meet Godi. He's an avid beachgoer and part time rainbow summoner. Eyeliner flawless af. 13/10 would snug well https://t.co/BO936YdJdi,18137,6075,7437162,10,Twitter for iPhone,Original tweet,https://t.co/BO936YdJdi
709,783347506784731136,RT @dog_rates: This is Kenny. He just wants to be included in the happenings. 11/10 https://t.co/2S6oye3XqK,0,6172,7437162,10,Twitter for iPhone,This is a retweet,This is a retweet
710,783334639985389568,This is Dave. He's currently in a predicament. Doesn't seem to mind tho. 12/10 someone assist Dave https://t.co/nfprKAXqwu,31426,12930,7437162,10,Twitter for iPhone,Original tweet,https://t.co/nfprKAXqwu
711,783085703974514689,This is Earl. He can't catch. Did his best tho. 11/10 would repair confidence with extra pats https://t.co/IsqyvbjFgM,8748,2445,7437162,10,Twitter for iPhone,Original tweet,https://t.co/IsqyvbjFgM
712,782969140009107456,This is Cali. She arrived preassembled. Convenient af. 12/10 appears to be rather h*ckin pettable https://t.co/vOBV1ZqVcX,25917,8107,7437162,10,Twitter for iPhone,Original tweet,https://t.co/vOBV1ZqVcX
713,782747134529531904,This is Deacon. He's the happiest almost dry doggo I've ever seen. 11/10 would smile back https://t.co/C6fUMnHt1H,8026,1537,7437162,10,Twitter for iPhone,Original tweet,https://t.co/C6fUMnHt1H
714,782722598790725632,"This is Penny. She fought a bee and the bee won. 10/10 you're fine Penny, everything's fine https://t.co/zrMVdfFej6",18552,5948,7437162,10,Twitter for iPhone,Original tweet,https://t.co/zrMVdfFej6
715,782598640137187329,This is Timmy. He's quite large. According to a trusted source it's actually a dog wearing a dog suit. 11/10 https://t.co/BIUchFwHqn,8359,2062,7437162,10,Twitter for iPhone,Original tweet,https://t.co/BIUchFwHqn
716,782305867769217024,This is Sampson. He just graduated. Ready to be a doggo now. Time for the real world. 12/10 have fun with taxes https://t.co/pgVKxRw0s1,17913,6140,7437162,10,Twitter for iPhone,Original tweet,https://t.co/pgVKxRw0s1
717,782021823840026624,RT @dog_rates: This is Harper. She scraped her elbow attempting a backflip off a tree. Valiant effort tho. 12/10 https://t.co/oHKJHghrp5,0,6869,7437162,10,Twitter for iPhone,This is a retweet,This is a retweet
718,781955203444699136,This is Chipson. He weighed in at .3 ounces and is officially super h*ckin smol. Space-saving af. 11/10 would snug… https://t.co/3eXbCXZXXT,11936,3701,7437162,10,Twitter for iPhone,Original tweet,https://t.co/3eXbCXZXXT
719,781661882474196992,Who keeps sending in pictures without dogs in them? This needs to stop. 5/10 for the mediocre road https://t.co/ELqelxWMrC,11223,2981,7437162,10,Twitter for iPhone,Original tweet,https://t.co/ELqelxWMrC
720,781655249211752448,This is Combo. The daily struggles of being a doggo have finally caught up with him. 11/10 https://t.co/LOKrNo0OM7,4298,1236,7437162,10,Vine - Make a Scene,Original tweet,https://t.co/LOKrNo0OM7
721,781524693396357120,Idk why this keeps happening. We only rate dogs. Not Bangladeshi Couch Chipmunks. Please only send dogs... 12/10 https://t.co/ya7bviQUUf,22291,6103,7437162,10,Twitter for iPhone,Original tweet,https://t.co/ya7bviQUUf
722,781308096455073793,"Pupper butt 1, Doggo 0. Both 12/10 https://t.co/WQvcPEpH2u",7658,2799,7437162,10,Vine - Make a Scene,Original tweet,https://t.co/WQvcPEpH2u
723,781251288990355457,This is Oakley. He just got yelled at for going 46 in a 45. Churlish af. 11/10 would still pet so well https://t.co/xIYsa6LPA4,9064,2311,7437162,10,Twitter for iPhone,Original tweet,https://t.co/xIYsa6LPA4
724,781163403222056960,"We normally don't rate lobsters, but this one appears to be a really good lobster. 10/10 would pet with caution https://t.co/YkHc7U7uUy",10487,3005,7437162,10,Twitter for iPhone,Original tweet,https://t.co/YkHc7U7uUy
725,780931614150983680,I want to finally rate this iconic puppo who thinks the parade is all for him. 13/10 would absolutely attend https://t.co/5dUYOu4b8d,23236,8082,7437162,10,Twitter for iPhone,Original tweet,https://t.co/5dUYOu4b8d
726,780858289093574656,"This is Dash. He's very stylish, but also incredibly unimpressed with the current state of our nation. 10/10 would… https://t.co/Ar4T1lFM5C",7731,2195,7437162,10,Twitter for iPhone,Original tweet,https://t.co/Ar4T1lFM5C
727,780800785462489090,This is Koda. He has a weird relationship with tall grass. Slightly concerning. 11/10 would def still pet https://t.co/KQzSR8eCsw,5925,1428,7437162,10,Twitter for iPhone,Original tweet,https://t.co/KQzSR8eCsw
728,780601303617732608,Meet Hercules. He can have whatever he wants for the rest of eternity. 12/10 would snug passionately https://t.co/mH0IOyFdIG,12970,3659,7437162,10,Twitter for iPhone,Original tweet,https://t.co/mH0IOyFdIG
729,780543529827336192,Here's a perturbed super floof. 12/10 would snug so damn well https://t.co/VG095mi09Q,6762,1908,7437162,10,Twitter for iPhone,Original tweet,https://t.co/VG095mi09Q
730,780496263422808064,RT @dog_rates: This is Bell. She likes holding hands. 12/10 would definitely pet with other hand https://t.co/BXIuvkQO9b,0,4083,7437162,10,Twitter for iPhone,This is a retweet,This is a retweet
731,780476555013349377,"RT @Patreon: Well. @dog_rates is on Patreon. 

12/10. 

https://t.co/rnKvzt6RJs https://t.co/v4e2ywe8iO",0,128,7437162,10,Twitter for iPhone,This is a retweet,This is a retweet
732,780459368902959104,"This is Bear. Don't worry, he's not a real bear tho. Contains unreal amounts of squish. 11/10 heteroskedastic af https://t.co/coi4l1T2Sm",5674,1175,7437162,10,Twitter for iPhone,Original tweet,https://t.co/coi4l1T2Sm
733,780192070812196864,We only rate dogs. Pls stop sending in non-canines like this Urban Floof Giraffe. I can't handle this. 11/10 https://t.co/zHIqpM5Gni,9350,2461,7437162,10,Twitter for iPhone,Original tweet,https://t.co/zHIqpM5Gni
734,780092040432480260,RT @dog_rates: This is Hank. He's mischievous af. Doesn't even know what he was trying to do here. 8/10 quit the shit Hank damn https://t.c…,0,2528,7437162,10,Twitter for iPhone,This is a retweet,This is a retweet
735,780074436359819264,Here's a doggo questioning his entire existence. 10/10 someone tell him he's a good boy  https://t.co/dVm5Hgdpeb,13154,5499,7437162,10,Vine - Make a Scene,Original tweet,https://t.co/dVm5Hgdpeb
736,779834332596887552,This is Scout. He really wants to kiss himself. H*ckin inappropriate. 11/10 narcissistic af https://t.co/x0gV2Ck3AD,20388,7801,7437162,10,Twitter for iPhone,Original tweet,https://t.co/x0gV2Ck3AD
737,779377524342161408,Have you ever seen such a smol pupper? Portable af. 12/10 would keep in shirt pocket https://t.co/KsqaIzlQ12,9470,3423,7437162,10,Twitter for iPhone,Original tweet,https://t.co/KsqaIzlQ12
738,779124354206535695,RT @dog_rates: Meet Hurley. He's the curly one. He hugs every other dog he sees during his walk. 11/10 for spreading the love https://t.co/…,0,20254,7437162,10,Twitter for iPhone,This is a retweet,This is a retweet
739,779123168116150273,This is Reggie. He hugs everyone he meets. 12/10 keep spreading the love Reggie https://t.co/uMfhduaate,12671,4003,7437162,10,Twitter for iPhone,Original tweet,https://t.co/uMfhduaate
740,779056095788752897,Everybody drop what you're doing and look at this dog. 13/10 must be super h*ckin rare https://t.co/I1bJUzUEW5,15880,4972,7437162,10,Twitter for iPhone,Original tweet,https://t.co/I1bJUzUEW5
741,778990705243029504,This is Jay. He's really h*ckin happy about the start of fall. Sneaky tongue slip in 2nd pic. 11/10 snuggly af https://t.co/vyx1X5eyWI,21510,8004,7437162,10,Twitter for iPhone,Original tweet,https://t.co/vyx1X5eyWI
742,778774459159379968,RT @dog_rates: In case you haven't seen the most dramatic sneeze ever... 13/10 https://t.co/iy7ylyZcsE,0,10957,7437162,10,Twitter for iPhone,This is a retweet,This is a retweet
743,778764940568104960,"Oh my god it's Narcos but Barkos. 13/10 someone please make this happen
https://t.co/tird9cIlzB",920,403,7437162,10,Twitter for iPhone,Original tweet,https://t.co/tird9cIlzB
744,778748913645780993,"This is Mya (pronounced ""mmmyah?""). Her head is round af. 11/10 would pat accordingly https://t.co/1dpEuALnY0",7402,1467,7437162,10,Twitter for iPhone,Original tweet,https://t.co/1dpEuALnY0
745,778650543019483137,"Meet Strider. He thinks he's a sorority girl. Already wants to go to NYC for a weekend to say he's ""studied abroad""… https://t.co/SS4TsHlPUG",6196,1641,7437162,10,Twitter for iPhone,Original tweet,https://t.co/SS4TsHlPUG
746,778624900596654080,This is Penny. She's a sailor pup. 11/10 would take to the open seas with https://t.co/0rRxyBQt32,5000,1115,7437162,10,Twitter for iPhone,Original tweet,https://t.co/0rRxyBQt32
747,778408200802557953,RIP Loki. Thank you for the good times. You will be missed by many. 14/10 https://t.co/gJKD9pst5A,14635,4780,7437162,10,Twitter for iPhone,Original tweet,https://t.co/gJKD9pst5A
748,778396591732486144,RT @dog_rates: This is an East African Chalupa Seal. We only rate dogs. Please only send in dogs. Thank you... 10/10 https://t.co/iHe6liLwWR,0,13458,7437162,10,Twitter for iPhone,This is a retweet,This is a retweet
749,778383385161035776,This is Nala. She's a future Dogue model. Won't respond to my texts. 13/10 would be an honor to pet https://t.co/zP1IvAATWv,6255,1211,7437162,10,Twitter for iPhone,Original tweet,https://t.co/zP1IvAATWv
750,778286810187399168,This is Stanley. He has too much skin. Isn't happy about it. Quite pupset actually. Still 11/10 would comfort https://t.co/hhTfnPrWfb,11157,3636,7437162,10,Twitter for iPhone,Original tweet,https://t.co/hhTfnPrWfb
751,778039087836069888,Evolution of a pupper yawn featuring Max. 12/10 groundbreaking stuff https://t.co/t8Y4x9DmVD,9096,2890,7437162,10,Twitter for iPhone,Original tweet,https://t.co/t8Y4x9DmVD
752,778027034220126208,This is Sophie. She's a Jubilant Bush Pupper. Super h*ckin rare. Appears at random just to smile at the locals. 11.… https://t.co/PxjSmYHfYo,7034,1782,7437162,10,Twitter for iPhone,Original tweet,https://t.co/PxjSmYHfYo
753,777953400541634568,RT @dog_rates: Meet Gerald. He's a fairly exotic doggo. Floofy af. Inadequate knees tho. Self conscious about large forehead. 8/10 https://…,0,3872,7437162,10,Twitter for iPhone,This is a retweet,This is a retweet
754,777885040357281792,This is Wesley. He's clearly trespassing. Seems rather h*ckin violent too. Weaponized forehead. 3/10 wouldn't let in https://t.co/pL7wbMRW7M,6819,1808,7437162,10,Twitter for iPhone,Original tweet,https://t.co/pL7wbMRW7M
755,777684233540206592,"""Yep... just as I suspected. You're not flossing."" 12/10 and 11/10 for the pup not flossing https://t.co/SuXcI9B7pQ",12038,3243,7437162,10,Twitter for iPhone,Original tweet,https://t.co/SuXcI9B7pQ
756,777641927919427584,RT @dog_rates: This is Arnie. He's a Nova Scotian Fridge Floof. Rare af. 12/10 https://t.co/lprdOylVpS,0,4667,7437162,10,Twitter for iPhone,This is a retweet,This is a retweet
757,777621514455814149,This is Derek. You can't look at him and not smile. Must've just had a blue pupsicle. 12/10 would snug intensely https://t.co/BnVTMtUeI3,9410,2737,7437162,10,Twitter for iPhone,Original tweet,https://t.co/BnVTMtUeI3
758,777189768882946048,This is Jeffrey. He's being held so he doesn't fly away. 12/10 would set free https://t.co/d3aLyCykn7,15339,4759,7437162,10,Twitter for iPhone,Original tweet,https://t.co/d3aLyCykn7
759,776819012571455488,RT @dog_rates: Everybody look at this beautiful pupper 13/10 https://t.co/hyAC5Hq9GC,0,15102,7437162,10,Twitter for iPhone,This is a retweet,This is a retweet
760,776813020089548800,Meet Solomon. He was arrested for possession of adorable and attempted extra pats on the head. 12/10 would post bail https://t.co/nFqLaOLUQA,5229,1326,7437162,10,Twitter for iPhone,Original tweet,https://t.co/nFqLaOLUQA
761,776477788987613185,This is Huck. He's addicted to caffeine. Hope it's not too latte to seek help. 11/10 stay strong pupper https://t.co/iJE3F0VozW,9490,3078,7437162,10,Twitter for iPhone,Original tweet,https://t.co/iJE3F0VozW
762,776249906839351296,RT @dog_rates: We only rate dogs. Pls stop sending in non-canines like this Mongolian grass snake. This is very frustrating. 11/10 https://…,0,10051,7437162,10,Twitter for iPhone,This is a retweet,This is a retweet
763,776218204058357768,Atlas rolled around in some chalk and now he's a magical rainbow floofer. 13/10 please never take a bath https://t.co/nzqTNw0744,32159,17539,7437162,10,Twitter for iPhone,Original tweet,https://t.co/nzqTNw0744
764,776201521193218049,This is O'Malley. That is how he sleeps. Doesn't care what you think about it. 10/10 comfy af https://t.co/Pq150LeRaC,10281,2770,7437162,10,Twitter for iPhone,Original tweet,https://t.co/Pq150LeRaC
765,776113305656188928,This is Sampson. He's about to get hit with a vicious draw 2. Has no idea. 11/10 poor pupper https://t.co/FYT9QBEnKG,12589,4775,7437162,10,Twitter for iPhone,Original tweet,https://t.co/FYT9QBEnKG
766,776088319444877312,I can't tap the screen to make the hearts appear fast enough. 10/10 for the source of all future unproductiveness https://t.co/wOhuABgj6I,1967,166,7437162,10,Twitter for iPhone,Original tweet,https://t.co/wOhuABgj6I
767,775898661951791106,"RT @dog_rates: Like father (doggo), like son (pupper). Both 12/10 https://t.co/pG2inLaOda",0,18024,7437162,10,Twitter for iPhone,This is a retweet,This is a retweet
768,775842724423557120,This is Blue. He was having an average day until his owner told him about Bront. 12/10 h*ckin hysterical af https://t.co/saRYTcxQeH,12553,2940,7437162,10,Twitter for iPhone,Original tweet,https://t.co/saRYTcxQeH
769,775733305207554048,This is Anakin. He strives to reach his full doggo potential. Born with blurry tail tho. 11/10 would still pet well https://t.co/9CcBSxCXXG,14812,4396,7437162,10,Twitter for iPhone,Original tweet,https://t.co/9CcBSxCXXG
770,775729183532220416,This girl straight up rejected a guy because he doesn't like dogs. She is my hero and I give her 13/10 https://t.co/J39lT3b0rH,13837,5011,7437162,10,Twitter for iPhone,Original tweet,https://t.co/J39lT3b0rH
771,775364825476165632,This is Finley. He's an independent doggo still adjusting to life on his own. 11/10 https://t.co/7FNcBaKbci,7965,3263,7437162,10,Twitter for iPhone,Original tweet,https://t.co/7FNcBaKbci
772,775350846108426240,This is Maximus. A little rain won't stop him. He will persevere. 12/10 innovative af  https://t.co/2OmDMAkkou,10870,4289,7437162,10,Vine - Make a Scene,Original tweet,https://t.co/2OmDMAkkou
773,775085132600442880,This is Tucker. He would like a hug. 13/10 someone hug him https://t.co/wdgY9oHPrT,16649,5188,7437162,10,Twitter for iPhone,Original tweet,https://t.co/wdgY9oHPrT
774,774757898236878852,This is Finley. She's a Beneboop Cumbersplash. 12/10 I'd do unspeakable things for Finley https://t.co/dS8SCbNF9P,9137,1940,7437162,10,Twitter for iPhone,Original tweet,https://t.co/dS8SCbNF9P
775,774639387460112384,This is Sprinkles. He's trapped in light jail. 10/10 would post bail for him https://t.co/4s5Xlijogu,7192,1905,7437162,10,Twitter for iPhone,Original tweet,https://t.co/4s5Xlijogu
776,774314403806253056,I WAS SENT THE ACTUAL DOG IN THE PROFILE PIC BY HIS OWNER THIS IS SO WILD. 14/10 ULTIMATE LEGEND STATUS https://t.co/7oQ1wpfxIH,23305,6126,7437162,10,Twitter for iPhone,Original tweet,https://t.co/7oQ1wpfxIH
777,773985732834758656,Meet Winnie. She just made awkward eye contact with the driver beside her. Poor pupper panicked. 11/10 would comfort https://t.co/RFWtDqTnAz,11496,4256,7437162,10,Twitter for iPhone,Original tweet,https://t.co/RFWtDqTnAz
778,773922284943896577,"This is Heinrich (pronounced ""Pat""). He's a Botswanian Vanderfloof. Snazzy af bandana. 12/10 downright puptacular https://t.co/G56ikYAqFg",6843,1898,7437162,10,Twitter for iPhone,Original tweet,https://t.co/G56ikYAqFg
779,773704687002451968,This is Loki. He knows he's adorable. One ear always pupared. 12/10 would snug in depicted fashion forever https://t.co/OqNggd4Oio,7068,1798,7437162,10,Twitter for iPhone,Original tweet,https://t.co/OqNggd4Oio
